Time (t),f1_t,f2_t,f3_t,f4_t,f5_t,f6_t,f7_t,f8_t,f9_t,f10_t,f11_t,f12_t,f13_t,f14_t,f15_t,f16_t,f17_t,f18_t,f19_t,f20_t,f21_t,f22_t,f23_t,f24_t,f25_t,f26_t,f27_t,f28_t,f29_t,f30_t,Output,,,,,,
556,59.05,59.39,59.57,59.46,59.55,59.12,59.4,59.06,59.53,59.28,59.34,59.03,59.08,59.07,59.27,59.5,59.35,59.45,59.07,59.44,59.02,59.42,59.27,59.17,59.57,59.34,59.53,59.51,59.26,59.49,IAO_L_UB,,,,,,
557,59.34,59.29,59.5,59.06,59.25,59.39,59.1,59.16,59.1,59.09,59,59.38,59.15,59.16,59.55,59.34,59.39,59.13,59.14,59.17,59.38,59.01,59.08,59.09,59.04,59.5,59.58,59.41,59.15,59.2,IAO_L_UB,,,,,,
558,59.09,59.44,59.02,59.05,59.24,59.04,59.32,59.5,59.55,59.31,59.34,59.22,59.3,59.31,59.47,59.42,59.42,59.45,59.19,59.41,59.47,59.19,59.52,59.27,59.58,59.4,59.47,59.52,59.38,59.56,IAO_L_UB,,,,,,
559,59.03,59.58,59.58,59.45,59.51,59.22,59.33,59.32,59.49,59.29,59.21,59.04,59.17,59.43,59.14,59.22,59.23,59.39,59.1,59.14,59.1,59.02,59.26,59.47,59.55,59.12,59.14,59.16,59.19,59.31,IAO_L_UB,,,,,,
560,59.52,59.23,59.35,59.2,59.41,59.35,59.54,59.1,59.05,59.51,59.18,59.24,59.11,59.35,59.02,59.44,59.13,59.23,59.39,59.38,59.41,59.03,59.32,59.44,59.11,59.49,59.46,59.48,59.01,59.46,IAO_L_UB,,,,,,
561,59.49,59.14,59.31,59.4,59.08,59.21,59.32,59.19,59.42,59.22,59.52,59.06,59.29,59.14,59.11,59.26,59.22,59.01,59.57,59.07,59.05,59.19,59.28,59.26,59.11,59.38,59.3,59.21,59.46,59.33,IAO_L_UB,,,,,,
562,59.51,59.45,59.38,59.43,59.25,59.36,59.16,59.03,59.45,59.53,59.34,59.17,59.54,59.44,59.01,59.49,59.23,59.02,59.01,59.34,59.53,59.48,59.57,59.03,59.45,59.38,59.44,59,59.18,59.12,IAO_L_UB,,,,,,
563,59.57,59.25,59.2,59.1,59.2,59.54,59.07,59.12,59.48,59.41,59.37,59.05,59.28,59.01,59.17,59.47,59.31,59.29,59.29,59.21,59.51,59.04,59.55,59.25,59.38,59.32,59.2,59.33,59.31,59.44,IAO_L_UB,,,,,,
564,59.49,59.33,59.17,59.14,59.04,59,59.17,59.09,59.2,59.53,59.13,59.1,59.58,59.42,59.23,59.57,59.01,59.2,59.24,59.07,59.4,59.15,59.22,59.33,59.35,59.21,59.17,59.32,59.17,59.07,IAO_L_UB,,,,,,
565,59.17,59.43,59.42,59.54,59.46,59.19,59.19,59.12,59.55,59.58,59.53,59.22,59.4,59.34,59.35,59.34,59.16,59.49,59.37,59.53,59.09,59.49,59.07,59.54,59.56,59.06,59.54,59.18,59.26,59.03,IAO_L_UB,,,,,,
566,59.42,59.16,59.33,59.57,59.07,59.33,59.42,59.52,59.52,59.53,59.39,59.22,59.25,59.23,59.4,59.14,59.36,59.58,59.02,59.35,59.51,59.28,59.37,59.49,59.37,59.24,59.47,59.27,59.47,59.21,IAO_L_UB,,,,,,
567,59.4,59.28,59.17,59.08,59.18,59.52,59.13,59.46,59.5,59.45,59.3,59.19,59.54,59.31,59.51,59.39,59.53,59.14,59.18,59.39,59.1,59.12,59.53,59.26,59.21,59.01,59.17,59.25,59.24,59.38,IAO_L_UB,,,,,,
568,59.03,59.48,59.42,59.42,59.17,59.1,59.05,59.58,59.12,59.5,59.45,59.49,59.09,59.14,59.01,59.25,59.45,59.08,59.06,59.13,59.31,59.01,59.24,59.11,59.51,59.26,59.17,59.07,59.17,59.53,IAO_L_UB,,,,,,
569,59.52,59.56,59.1,59.2,59.46,59.28,59.02,59.08,59.07,59.38,59.13,59.35,59.49,59.25,59.34,59.01,59.16,59.3,59.56,59.43,59.48,59.27,59.53,59.42,59.55,59.25,59.3,59.1,59.24,59.26,IAO_L_UB,,,,,,
570,59.35,59.15,59,59.4,59.58,59.49,59.19,59.05,59.15,59.5,59.39,59.06,59.04,59.24,59.21,59.4,59.28,59.46,59,59.2,59.38,59.33,59.46,59.23,59.28,59.04,59.41,59.39,59.05,59.47,IAO_L_UB,,,,,,
571,59.04,59.27,59.5,59.58,59.55,59.43,59.43,59.13,59.07,59.58,59.39,59.21,59.15,59.25,59.04,59.41,59.19,59.28,59.23,59.51,59.35,59.12,59.39,59.37,59.55,59.54,59.52,59.36,59.11,59.07,IAO_L_UB,,,,,,
572,59.06,59.18,59.4,59.22,59.11,59.26,59.41,59.06,59.12,59.45,59.25,59.41,59.37,59.35,59.33,59.37,59.56,59.42,59.57,59.03,59.41,59.51,59.14,59.45,59.42,59.08,59.45,59.03,59.41,59.22,IAO_L_UB,,,,,,
573,59.26,59.07,59.43,59.25,59.52,59.04,59.46,59.51,59.36,59.21,59.4,59.51,59.25,59,59.18,59.2,59.08,59.03,59.19,59.05,59.47,59.49,59.06,59.25,59.17,59.39,59.08,59.25,59.43,59.38,IAO_L_UB,,,,,,
574,59.01,59.21,59.06,59.28,59.16,59.28,59.11,59.14,59.52,59.03,59.03,59.19,59.32,59.05,59.14,59.36,59.19,59.07,59.5,59.08,59.12,59.11,59.44,59.53,59.43,59.13,59.58,59.21,59.42,59.18,IAO_L_UB,,,,,,
575,59.58,59.07,59.22,59.47,59.32,59.53,59.49,59.1,59.08,59.45,59.33,59.3,59.22,59.1,59.38,59.04,59.35,59.49,59.06,59.07,59.4,59.18,59.28,59.38,59.29,59.26,59.5,59.23,59.01,59.46,IAO_L_UB,,,,,,
576,59.39,59.44,59.28,59.04,59.4,59.06,59.31,59.34,59.5,59.39,59.4,59.53,59.41,59.01,59.44,59.13,59.18,59.49,59.36,59.1,59.56,59.33,59.28,59.48,59.52,59.17,59.12,59.03,59.14,59.19,IAO_L_UB,,,,,,
577,59.28,59.16,59.16,59.58,59.19,59.17,59.11,59.52,59.18,59.46,59.34,59.51,59.16,59.56,59.11,59.55,59.42,59.2,59.29,59.29,59.24,59.06,59.08,59.22,59.19,59.05,59.4,59.12,59.57,59.43,IAO_L_UB,,,,,,
578,59.3,59.56,59.41,59.13,59.18,59.52,59.22,59.44,59.53,59.52,59.31,59.36,59.08,59.57,59.16,59.55,59.55,59.46,59.05,59,59.34,59.1,59.44,59.58,59.22,59.23,59.51,59.1,59.04,59.21,IAO_L_UB,,,,,,
579,59.53,59.18,59.4,59.1,59.22,59.15,59.25,59.32,59.54,59.55,59.5,59.54,59.04,59.46,59.21,59.22,59.5,59.03,59.56,59.5,59.08,59.15,59.26,59.51,59.09,59.43,59.51,59.58,59.2,59.26,IAO_L_UB,,,,,,
580,59.2,59,59.27,59.48,59.13,59.55,59,59.47,59.24,59.53,59.22,59.49,59.37,59.47,59.15,59.41,59.11,59.47,59.01,59.19,59.1,59.25,59.27,59.34,59.33,59.29,59.16,59.35,59.53,59.41,IAO_L_UB,,,,,,
581,59.27,59.34,59.55,59.2,59.03,59.08,59.49,59.15,59.24,59.56,59.53,59.29,59.4,59.58,59.27,59.52,59.03,59.13,59.19,59.07,59.23,59.57,59.33,59.51,59.33,59.35,59.26,59.34,59.46,59.49,IAO_L_UB,,,,,,
582,59.44,59.05,59.5,59.28,59.17,59.17,59.35,59.41,59.29,59.31,59.45,59,59.39,59.49,59.39,59.48,59.49,59.12,59.57,59.26,59.35,59.49,59.18,59.18,59.56,59.26,59.29,59.51,59.22,59.58,IAO_L_UB,,,,,,
583,59.53,59.28,59.27,59.58,59.42,59.11,59.37,59.38,59.17,59.26,59.13,59.32,59.12,59.16,59,59.12,59.38,59.21,59.1,59.56,59.29,59.52,59.36,59.51,59.54,59.51,59.05,59.46,59.56,59.04,IAO_L_UB,,,,,,
584,59.43,59.55,59.51,59.06,59.2,59.48,59.23,59.53,59.16,59.11,59.31,59.43,59.14,59.49,59.45,59.04,59.19,59.53,59.47,59.33,59.4,59.06,59.33,59.25,59.54,59.52,59.3,59.32,59.26,59.42,IAO_L_UB,,,,,,
585,59.23,59.07,59.07,59.5,59.3,59.33,59.32,59.13,59.36,59.25,59.16,59.29,59.35,59.27,59.56,59.33,59.36,59.3,59.24,59.16,59.15,59.58,59.54,59.3,59.12,59.33,59.31,59.28,59.21,59.37,IAO_L_UB,,,,,,
586,59.17,59.38,59.41,59.11,59.43,59.3,59.2,59.53,59.53,59.47,59.53,59.22,59.47,59.17,59.12,59.38,59.56,59.14,59.23,59.57,59.12,59.3,59.34,59.14,59.29,59.55,59.17,59.44,59,59.01,IAO_L_UB,,,,,,
587,59.51,59.23,59.16,59.14,59.04,59.11,59.05,59.27,59.26,59.49,59.23,59.14,59,59.3,59.07,59.38,59.51,59.36,59.47,59.19,59.36,59.19,59.46,59.37,59.36,59.54,59.23,59.46,59,59.3,IAO_L_UB,,,,,,
588,59.29,59.47,59.11,59.19,59.26,59.56,59.52,59.44,59.19,59,59.22,59.37,59.26,59.15,59.09,59.55,59.05,59.45,59.23,59.22,59.19,59.45,59.54,59.5,59.47,59.36,59.15,59.44,59.54,59.21,IAO_L_UB,,,,,,
589,59.22,59.54,59.24,59.33,59.26,59.49,59.22,59.34,59.09,59.19,59.55,59.53,59.32,59.43,59.39,59.07,59.24,59.46,59.13,59.4,59.28,59.53,59,59.26,59.03,59.27,59.17,59.19,59.53,59.33,IAO_L_UB,,,,,,
590,59.26,59.42,59.54,59.05,59.07,59.3,59.26,59.42,59.5,59.43,59,59.14,59.48,59.1,59,59.54,59.37,59.3,59.48,59.35,59.54,59.12,59.45,59.38,59.24,59.1,59,59.54,59.49,59.48,IAO_L_UB,,,,,,
591,59.16,59.44,59.25,59.52,59.32,59.45,59.01,59.18,59.42,59.22,59.03,59.46,59.02,59.33,59.41,59.39,59.34,59.19,59.3,59.03,59.48,59.33,59.25,59.37,59.49,59.34,59.25,59.32,59.41,59.45,IAO_L_UB,,,,,,
592,59.29,59.23,59.5,59.43,59.41,59.22,59.1,59.37,59.04,59.55,59.24,59.17,59.26,59.14,59.57,59.37,59.52,59.16,59.33,59.52,59.36,59.33,59.22,59.05,59.52,59.13,59.26,59.45,59.3,59.05,IAO_L_UB,,,,,,
593,59.57,59.01,59.52,59.17,59.35,59.42,59.28,59.55,59.11,59.36,59.12,59.15,59.44,59.11,59.03,59.39,59.03,59.35,59.46,59.52,59.05,59.1,59.15,59.16,59.45,59.58,59.57,59.4,59.4,59.47,IAO_L_UB,,,,,,
594,59.5,59.21,59.18,59.24,59.54,59.25,59.07,59.54,59.34,59.5,59.57,59.05,59.4,59.33,59.12,59.47,59.44,59.2,59.55,59.23,59.27,59.3,59.4,59.05,59.46,59.15,59.2,59.55,59.07,59.21,IAO_L_UB,,,,,,
595,59.2,59.37,59.56,59.36,59.32,59.26,59.13,59.29,59.16,59.36,59.45,59.22,59,59.11,59.28,59.52,59.14,59,59.29,59.33,59.34,59.17,59.03,59.39,59.29,59.1,59.53,59.01,59.48,59.01,IAO_L_UB,,,,,,
596,59.19,59.28,59.19,59.39,59.24,59.37,59.34,59.06,59.55,59.18,59.09,59.39,59.23,59.32,59.54,59.01,59.08,59.36,59.45,59.11,59.22,59.37,59.17,59.55,59.44,59.01,59.53,59.37,59.43,59.22,IAO_L_UB,,,,,,
597,59.18,59.03,59.07,59.43,59.29,59.35,59.27,59.44,59.41,59.05,59.33,59.51,59.31,59.33,59.08,59.55,59.38,59.37,59.27,59.25,59.54,59.26,59.46,59.26,59.28,59.37,59.22,59.33,59.57,59.38,IAO_L_UB,,,,,,
598,59.22,59.19,59.46,59.24,59.09,59.03,59.38,59.1,59.48,59.09,59.25,59.33,59.52,59.58,59.48,59.55,59.51,59.47,59.29,59.3,59.3,59.46,59.35,59.47,59.34,59.13,59.05,59.36,59.22,59.57,IAO_L_UB,,,,,,
599,59.5,59.48,59.38,59.14,59.12,59.08,59.29,59.13,59.2,59.31,59.18,59.51,59.4,59.43,59.42,59.46,59.14,59.11,59.04,59.02,59.08,59.33,59.05,59.09,59.05,59.54,59.46,59.29,59.31,59.05,IAO_L_UB,,,,,,
600,59.19,59.57,59.23,59.52,59.43,59.54,59.55,59.27,59.42,59.58,59.34,59.57,59.16,59.43,59.39,59.12,59.55,59.3,59.42,59.51,59.39,59.57,59.5,59.47,59.36,59.5,59.4,59.24,59.22,59.26,IAO_L_UB,,,,,,
601,59.54,59.48,59.22,59.15,59.34,59.34,59.41,59.56,59.3,59.32,59.53,59.44,59,59.15,59.57,59.27,59.51,59.07,59.19,59.39,59.48,59.42,59.19,59.13,59.4,59.43,59.2,59.16,59.25,59.25,IAO_L_UB,,,,,,
602,60,59.93,59.9,60,59.89,59.88,59.88,59.96,59.88,59.95,59.87,59.97,59.9,59.9,59.94,59.92,59.98,59.88,59.85,59.95,59.85,59.96,59.9,59.87,59.98,59.95,59.97,59.99,60,59.91,IAO_L_LB,,,,,,
603,59.92,59.87,59.92,59.99,59.98,59.92,59.87,59.91,59.86,59.93,59.97,59.98,59.85,59.88,59.85,59.86,59.85,59.93,59.85,60,60,59.89,59.95,60,59.93,59.86,59.94,60,59.9,59.97,IAO_L_LB,,,,,,
604,59.85,59.88,59.94,59.94,59.96,59.91,59.95,59.92,59.98,60,60,59.94,59.89,59.97,60,59.94,59.88,59.92,59.87,59.92,59.89,59.94,59.89,59.93,60,60,59.96,59.85,59.97,59.92,IAO_L_LB,,,,,,
605,59.86,59.89,59.91,59.95,59.95,59.85,59.98,59.99,59.97,59.88,59.97,59.91,59.86,59.89,59.99,59.89,59.87,59.85,60,59.92,59.96,60,59.86,59.85,59.97,59.93,59.88,59.9,59.88,59.95,IAO_L_LB,,,,,,
606,59.96,59.86,59.86,59.99,59.97,59.94,59.97,59.87,59.97,59.87,59.97,59.85,59.96,59.99,59.93,59.87,59.88,59.95,59.85,59.96,59.94,59.99,59.97,59.93,59.89,59.96,59.95,59.91,59.87,59.89,IAO_L_LB,,,IAO_L_LB signature 59.85->60 that lasts for at least 120 s,,,
607,59.9,59.85,59.98,59.98,59.95,59.87,60,59.95,59.98,60,59.89,59.97,59.91,59.9,59.92,60,59.94,59.99,59.97,59.91,59.91,59.88,59.9,60,59.99,59.85,59.95,59.89,59.9,59.96,IAO_L_LB,,,,,,
608,59.95,59.95,59.88,59.86,59.95,59.92,59.86,59.99,59.92,59.96,59.98,59.95,59.86,59.99,59.97,59.96,59.98,59.94,59.96,59.87,59.99,59.92,59.9,59.91,59.9,59.97,59.86,60,59.91,60,IAO_L_LB,,,,,,
609,59.97,59.99,59.95,59.86,59.94,59.91,59.93,59.87,60,59.86,59.98,60,59.9,59.89,59.99,59.93,59.87,59.99,59.97,59.89,59.87,59.98,59.92,59.91,59.9,59.9,59.99,59.88,59.88,59.96,IAO_L_LB,,,,,,
610,59.89,59.98,60,59.92,59.99,59.98,59.89,59.92,59.87,59.87,59.89,59.99,59.99,59.85,59.98,59.92,59.97,59.94,59.98,59.9,59.98,59.95,59.95,59.97,59.95,59.89,59.96,59.85,59.85,59.96,IAO_L_LB,,,,,,
611,59.95,59.92,59.86,59.99,59.94,59.85,59.93,59.9,59.86,59.97,59.97,59.94,59.85,59.94,59.99,59.88,59.93,59.93,59.97,59.95,59.91,59.95,59.9,59.88,59.9,59.91,59.97,59.86,59.99,59.99,IAO_L_LB,,,,,,
612,59.98,59.85,59.87,59.98,59.96,59.95,59.85,59.96,59.85,59.97,59.98,59.96,59.9,59.85,59.94,59.94,59.92,59.88,59.88,59.87,59.93,59.88,59.97,59.99,59.95,59.86,59.99,60,59.93,60,IAO_L_LB,,,,,,
613,59.85,59.93,60,59.99,59.96,60,59.87,59.94,59.99,59.96,59.91,59.89,59.86,59.94,59.97,59.88,59.92,59.93,60,59.91,59.85,59.98,59.98,59.99,59.97,59.96,59.96,59.99,59.95,59.88,IAO_L_LB,,,,,,
614,59.86,59.96,60,59.99,59.9,59.96,59.96,59.87,59.97,59.93,59.92,59.98,59.98,59.9,60,59.87,59.87,59.97,59.98,59.89,59.99,59.94,59.98,59.85,59.94,59.92,59.98,59.85,59.92,59.85,IAO_L_LB,,,,,,
615,59.87,59.9,60,59.92,59.98,59.91,59.92,59.88,59.94,59.95,59.87,59.86,59.95,59.98,59.9,59.95,60,59.96,59.92,59.87,59.98,59.88,59.91,59.93,59.99,59.94,59.98,59.88,59.96,59.9,IAO_L_LB,,,,,,
616,59.89,59.99,59.85,59.99,59.92,59.94,59.87,59.92,59.93,59.96,59.93,59.85,59.9,59.87,59.89,60,59.88,59.93,59.99,59.91,59.89,60,59.86,59.9,59.89,59.98,59.85,59.89,59.94,59.91,IAO_L_LB,,,,,,
617,59.85,59.91,59.95,59.95,59.98,59.91,59.96,59.89,60,59.96,59.89,59.97,59.94,59.98,59.92,59.85,60,59.86,59.99,59.92,59.88,59.85,59.94,59.93,59.9,59.87,59.86,59.97,59.99,59.97,IAO_L_LB,,,,,,
618,59.85,59.94,59.85,59.96,59.85,59.93,60,59.98,59.94,59.94,59.85,59.94,59.93,60,59.85,59.93,59.94,59.97,59.99,59.96,59.86,59.93,59.85,59.98,59.86,59.96,59.88,59.85,59.95,59.93,IAO_L_LB,,,,,,
619,59.96,59.97,59.99,59.96,59.91,59.94,59.9,59.99,59.95,59.92,59.87,59.97,59.99,59.97,59.96,59.85,59.89,59.93,60,59.96,59.94,59.91,59.87,59.85,59.88,59.99,60,59.9,59.92,59.92,IAO_L_LB,,,,,,
620,60,59.94,59.96,59.98,59.98,59.87,59.86,59.98,59.91,59.97,59.96,59.99,59.96,60,59.91,59.89,59.88,59.93,59.97,59.97,59.88,59.94,59.96,59.93,59.97,59.95,59.92,59.93,59.86,59.93,IAO_L_LB,,,,,,
621,60,59.93,59.86,59.91,59.91,60,59.98,59.92,60,59.98,59.98,59.86,59.89,59.98,59.86,59.85,59.92,59.96,59.92,59.9,59.86,59.96,59.91,59.9,60,59.97,59.98,60,59.88,59.88,IAO_L_LB,,,,,,
622,59.85,59.96,59.99,59.87,60,59.95,59.98,59.96,59.9,59.93,59.98,59.99,59.85,59.87,60,60,59.86,59.86,59.99,59.86,59.85,59.89,59.97,59.89,59.94,59.87,59.99,59.87,59.99,59.87,IAO_L_LB,,,,,,
623,59.88,59.93,59.85,59.88,59.99,59.89,59.94,59.86,59.96,59.93,59.89,59.92,59.92,59.95,59.85,59.9,59.94,59.88,59.98,59.9,59.91,59.86,59.87,59.86,60,59.96,59.9,59.91,59.86,59.88,IAO_L_LB,,,,,,
624,59.92,59.87,59.87,59.88,59.9,59.89,59.91,59.95,59.98,59.99,59.87,59.96,60,59.92,59.85,59.89,59.97,59.95,59.99,59.9,59.94,59.92,59.97,59.85,59.99,59.92,59.91,59.94,59.85,59.9,IAO_L_LB,,,,,,
625,59.86,59.85,59.96,59.88,59.85,59.88,59.93,59.94,59.85,59.97,59.87,59.95,59.91,59.85,59.92,59.95,59.91,59.9,59.93,59.91,59.88,59.87,59.96,59.91,59.97,59.91,59.97,59.94,59.95,59.97,IAO_L_LB,,,,,,
626,59.92,59.9,59.87,59.94,59.93,60,59.96,59.92,59.93,59.92,59.94,59.94,59.86,59.95,59.92,59.9,60,59.96,59.86,59.97,59.97,59.87,59.93,59.86,60,59.89,59.92,59.88,59.96,59.96,IAO_L_LB,,,,,,
627,59.86,59.97,59.93,59.97,59.9,59.97,59.93,59.99,59.85,59.9,59.89,59.95,59.88,60,59.98,59.87,60,59.9,59.87,59.88,59.97,59.88,59.87,59.92,59.98,59.85,59.87,59.99,59.86,59.97,IAO_L_LB,,,,,,
628,59.99,59.96,59.87,60,59.88,59.97,59.85,59.92,59.95,60,59.87,59.98,59.87,59.88,59.97,59.97,59.9,59.91,59.92,59.96,59.89,59.87,59.97,60,59.95,60,59.88,59.95,59.91,59.85,IAO_L_LB,,,,,,
629,59.92,59.92,59.91,59.88,59.92,59.86,59.98,59.88,59.88,59.9,59.94,59.91,59.85,59.95,59.88,59.95,59.87,59.91,60,59.97,59.9,59.92,59.86,59.98,59.92,60,59.87,59.9,59.94,59.89,IAO_L_LB,,,,,,
630,59.94,59.96,59.95,59.92,60,59.98,59.86,59.97,59.99,59.92,59.95,59.97,59.88,60,60,59.97,60,59.99,59.91,59.86,59.89,59.95,59.96,59.9,59.96,59.93,59.88,59.95,59.85,59.92,IAO_L_LB,,,,,,
631,59.85,59.95,59.86,59.98,59.97,59.85,59.86,59.99,59.87,59.96,59.98,59.85,59.95,59.94,59.98,59.86,59.97,59.95,59.99,59.91,60,59.94,59.95,59.88,59.99,59.86,59.9,59.97,59.99,59.91,IAO_L_LB,,,,,,
632,59.94,59.92,59.96,59.87,59.85,60,59.96,59.99,59.96,59.94,59.86,59.96,59.9,59.93,59.97,59.95,59.89,59.9,59.96,59.94,59.87,59.92,59.85,59.99,59.88,59.95,59.99,59.88,59.94,59.88,IAO_L_LB,,,,,,
633,59.9,59.88,59.94,59.86,59.89,59.93,59.89,59.91,59.97,59.86,59.85,59.87,59.88,59.88,59.89,59.92,59.96,59.93,59.99,59.91,59.86,59.91,59.88,59.88,59.85,59.96,59.86,59.87,59.92,59.86,IAO_L_LB,,,,,,
634,59.87,59.95,59.94,59.88,59.93,59.94,59.88,59.96,59.92,59.85,59.86,59.96,59.95,59.96,59.99,59.96,59.93,59.85,59.85,59.98,59.97,59.97,59.9,59.89,59.88,59.87,59.86,59.9,59.91,60,IAO_L_LB,,,,,,
635,59.85,59.87,59.93,59.85,59.98,60,59.94,59.97,59.95,59.95,59.99,59.88,59.91,59.94,60,59.87,59.86,59.88,59.97,59.85,59.99,59.98,59.99,59.92,59.91,59.86,59.96,59.86,59.88,59.85,IAO_L_LB,,,,,,
636,59.88,59.9,59.96,59.95,59.93,59.95,59.99,59.98,59.9,59.99,59.89,59.97,59.98,59.94,59.9,59.94,59.99,59.94,59.91,59.88,59.88,59.98,59.92,59.99,59.88,59.86,59.97,59.85,59.96,59.86,IAO_L_LB,,,,,,
637,60,59.93,59.96,59.87,59.91,59.94,59.88,59.87,59.94,59.96,59.96,59.88,60,59.9,59.99,59.95,59.93,59.95,59.9,59.92,59.94,59.92,59.93,59.89,59.88,59.91,59.99,59.97,59.89,59.93,IAO_L_LB,,,,,,
638,59.9,59.93,60,59.89,59.93,59.92,59.88,59.98,59.93,59.88,59.87,59.99,60,59.85,59.99,60,59.86,59.89,59.85,59.86,59.85,59.95,59.89,59.88,59.98,59.86,59.93,59.86,59.95,59.87,IAO_L_LB,,,,,,
639,59.95,59.88,59.92,59.91,59.93,59.88,59.89,59.95,59.98,59.87,59.9,59.85,59.93,59.85,59.96,59.99,59.85,59.9,59.95,59.95,59.89,59.87,59.93,59.9,59.85,59.98,59.9,59.92,59.92,59.95,IAO_L_LB,,,,,,
640,60,59.91,59.93,59.89,59.99,59.93,59.95,59.9,59.85,59.99,59.95,59.97,59.99,59.93,59.92,59.88,59.95,59.9,59.95,59.94,59.96,59.9,59.95,59.87,59.9,59.96,59.91,59.97,59.87,59.88,IAO_L_LB,,,,,,
641,59.89,59.92,59.99,59.98,59.95,59.99,59.91,59.86,59.85,59.99,59.87,59.93,59.94,59.89,59.99,60,59.99,59.95,59.88,59.96,59.94,59.89,59.89,59.89,59.88,59.97,59.94,59.98,59.91,59.99,IAO_L_LB,,,,,,
642,59.95,59.85,59.94,59.92,59.86,59.96,59.87,59.92,59.99,59.98,59.85,59.88,59.92,59.93,59.95,59.99,59.94,59.94,59.95,59.87,59.86,59.98,59.9,59.9,59.99,59.98,59.9,59.88,59.93,59.96,IAO_L_LB,,,,,,
643,59.94,59.94,59.85,59.89,59.9,59.86,59.98,59.95,59.87,59.87,59.96,59.91,59.89,59.96,59.87,59.92,59.85,59.98,59.94,59.86,59.98,59.93,59.86,59.94,59.87,59.96,59.96,59.92,59.87,59.91,IAO_L_LB,,,,,,
644,59.87,60,59.86,59.89,59.95,59.85,59.96,59.86,59.89,59.87,59.95,59.85,59.97,59.89,59.96,59.91,59.9,60,59.94,59.93,59.88,59.88,60,59.89,59.85,59.87,59.96,59.86,59.87,59.86,IAO_L_LB,,,,,,
645,59.99,60,59.86,59.86,59.93,59.92,59.99,59.91,59.91,60,59.9,59.97,59.9,59.9,59.93,59.9,59.89,59.99,59.91,59.9,59.99,59.86,59.87,59.85,59.93,59.92,59.95,59.86,59.89,59.87,IAO_L_LB,,,,,,
646,59.98,59.89,59.88,59.87,59.85,59.88,59.95,59.91,59.93,59.87,59.96,59.97,59.95,59.89,59.95,60,59.89,59.94,59.86,59.87,59.88,59.94,59.91,59.9,59.94,59.85,59.97,59.91,59.96,59.93,IAO_L_LB,,,,,,
647,59.93,59.92,59.99,59.91,59.89,59.91,59.89,59.9,59.92,59.99,60,59.91,60,59.95,59.97,59.99,59.9,59.93,59.9,59.89,59.87,59.93,59.94,60,59.85,59.85,59.88,59.87,59.93,60,IAO_L_LB,,,,,,
648,59.9,59.91,60,59.93,59.95,60,59.97,59.92,59.97,59.92,60,59.94,59.95,59.97,59.93,59.9,59.88,59.93,59.96,59.98,59.99,59.94,59.94,59.99,59.87,59.86,59.92,59.89,59.85,59.9,IAO_L_LB,,,,,,
649,59.88,59.86,59.95,59.96,59.88,59.99,59.86,59.85,59.93,59.86,59.98,59.99,59.98,59.92,59.98,59.91,59.97,59.93,59.99,59.98,59.87,59.87,59.86,59.86,59.98,59.91,59.87,59.97,59.88,60,IAO_L_LB,,,,,,
650,59.98,59.92,59.87,59.9,59.91,59.95,59.99,59.96,59.86,59.92,60,59.91,59.96,59.93,59.91,59.86,59.93,59.98,59.93,59.85,59.99,59.85,59.95,59.85,59.88,59.87,59.91,59.9,59.91,60,IAO_L_LB,,,,,,
651,59.85,59.92,59.89,59.93,59.94,59.87,59.95,59.98,59.91,59.89,59.94,59.88,59.97,59.87,59.85,59.94,59.91,59.95,60,59.88,59.9,59.92,59.89,60,59.88,59.97,59.97,59.85,59.89,59.88,IAO_L_LB,,,,,,
652,59.91,59.92,59.85,59.97,59.92,59.93,59.93,59.95,59.89,59.98,59.92,59.94,59.91,59.92,59.94,59.89,59.93,59.96,59.9,59.93,59.89,59.87,59.9,60,59.91,59.92,59.93,59.9,59.94,59.93,IAO_L_LB,,,,,,
653,59.86,59.89,59.91,59.93,59.92,59.93,59.89,59.85,59.86,59.92,59.85,59.95,60,59.98,59.93,59.87,59.94,59.9,59.97,59.95,59.85,59.87,59.89,59.95,59.85,59.98,59.93,59.92,60,59.93,IAO_L_LB,,,,,,
654,59.87,59.86,59.96,59.91,59.94,59.89,60,59.98,59.92,59.96,59.88,59.88,59.92,59.93,59.97,59.98,59.87,59.9,59.85,60,59.98,59.89,59.89,59.92,59.86,59.88,60,59.85,60,59.96,IAO_L_LB,,,,,,
655,59.96,59.93,60,59.93,59.86,59.97,59.89,59.88,60,59.89,59.87,59.96,59.94,60,59.89,59.85,59.93,59.86,59.99,60,59.9,59.89,59.85,59.89,59.88,59.88,59.96,59.96,59.97,59.99,IAO_L_LB,,,,,,
656,59.93,59.99,59.89,59.98,59.9,59.91,59.98,59.96,59.92,59.89,59.96,60,59.97,59.98,60,59.92,59.85,59.91,59.93,59.96,59.93,59.98,59.94,59.88,59.93,59.96,59.98,59.88,59.86,59.98,IAO_L_LB,,,,,,
657,59.96,59.85,59.89,59.88,59.85,59.97,59.97,59.97,59.93,59.98,60,59.85,59.94,59.91,60,59.95,59.9,59.85,59.96,59.94,59.98,59.9,59.98,59.95,59.98,59.99,59.98,59.88,60,59.88,IAO_L_LB,,,,,,
